Time,Recording
'0,369562500000004','-0,00719590485096'
'0,369583333333337','-0,006758166477084'
'0,369604166666671','-0,006146224215627'
'0,369625000000004','-0,00602626381442'
'0,369645833333337','-0,006295179016888'
'0,369666666666671','-0,005650718696415'
'0,369687500000004','-0,003985667601228'
'0,369708333333338','-0,004029352217913'
'0,369729166666671','-0,003623007098213'
'0,369750000000004','-0,002481672447175'
'0,369770833333338','-0,001518215518445'
'0,369791666666671','-0,000590763986111'
'0,369812500000004','-0,000367324333638'
'0,369833333333337','0,001660812180489'
'0,369854166666671','0,002302599605173'
'0,369875000000004','0,002380314748734'
'0,369895833333338','0,003855573246256'
'0,369916666666671','0,004551741294563'
'0,369937500000004','0,005904842168093'
'0,369958333333338','0,006626086775213'
'0,369979166666671','0,007478770799935'
'0,370000000000004','0,008179448544979'
'0,370020833333337','0,009179807268083'
'0,370041666666671','0,009049024432898'
'0,370062500000004','0,009403179399669'
'0,370083333333338','0,01032689306885'
'0,370104166666671','0,010997561737895'
'0,370125000000004','0,011027604341507'
'0,370145833333338','0,010108975693584'
'0,370166666666671','0,010509178042412'
'0,370187500000004','0,009889018721879'
'0,370208333333338','0,009757313877344'
'0,370229166666671','0,010070351883769'
'0,370250000000004','0,009528810158372'
'0,370270833333338','0,009111532010138'
'0,370291666666671','0,0090302368626'
'0,370312500000004','0,008196910843253'
'0,370333333333337','0,008659093640745'
'0,370354166666671','0,009373903274536'
'0,370375000000004','0,008717603050172'
'0,370395833333338','0,009351353161037'
'0,370416666666671','0,01009058021009'
'0,370437500000004','0,009355518966913'
'0,370458333333338','0,009709297679365'
'0,370479166666671','0,010806725360453'
'0,370500000000004','0,010516576468945'
'0,370520833333338','0,010789663530886'
'0,370541666666671','0,011186296120286'
'0,370562500000004','0,010197725147009'
'0,370583333333338','0,010198696516454'
'0,370604166666671','0,009661238640547'
'0,370625000000004','0,009544170461595'
'0,370645833333338','0,009949640370905'
'0,370666666666671','0,008501848205924'
'0,370687500000004','0,007540571503341'
'0,370708333333338','0,006100234109908'
'0,370729166666671','0,005309368949384'
'0,370750000000004','0,005339241586626'
'0,370770833333338','0,004283181857318'
'0,370791666666671','0,003023714758456'
'0,370812500000004','0,002663957886398'
'0,370833333333338','0,000861379317939'
'0,370854166666671','-0,000373799179215'
'0,370875000000004','-0,000351222697645'
'0,370895833333338','-0,001271444838494'
'0,370916666666671','-0,002356696873903'
'0,370937500000004','-0,002740469062701'
'0,370958333333338','-0,00414661411196'
'0,370979166666671','-0,004915604833514'
'0,371000000000004','-0,004319680854678'
'0,371020833333338','-0,005422006361187'
'0,371041666666671','-0,006072208750993'
'0,371062500000004','-0,006094532087445'
'0,371083333333338','-0,006305135786533'
'0,371104166666671','-0,007469640113413'
'0,371125000000004','-0,006931934971362'
'0,371145833333338','-0,006719566415995'
'0,371166666666671','-0,007522167637944'
'0,371187500000004','-0,006991139613092'
'0,371208333333338','-0,007108519319445'
'0,371229166666671','-0,007612872868776'
'0,371250000000004','-0,00726856617257'
'0,371270833333338','-0,006957632023841'
'0,371291666666671','-0,007446871139109'
'0,371312500000004','-0,007292058784515'
'0,371333333333338','-0,007578542456031'
'0,371354166666671','-0,008288357406855'
'0,371375000000004','-0,008221295662224'
'0,371395833333338','-0,008173174224794'
'0,371416666666671','-0,009117841720581'
'0,371437500000004','-0,008776381611824'
'0,371458333333338','-0,00928155053407'
'0,371479166666671','-0,010383755899966'
'0,371500000000004','-0,009448789060116'
'0,371520833333338','-0,010000696405768'
'0,371541666666671','-0,010102848522365'
'0,371562500000004','-0,009502160362899'
'0,371583333333338','-0,0092704417184'
'0,371604166666671','-0,008436718955636'
'0,371625000000004','-0,008051557466388'
'0,371645833333338','-0,007598588708788'
'0,371666666666671','-0,007018154021353'
'0,371687500000004','-0,00628165435046'
'0,371708333333338','-0,005637135822326'
'0,371729166666671','-0,003460727166384'
'0,371750000000004','-0,002664105966687'
'0,371770833333338','-0,002997689414769'
'0,371791666666671','-0,001266493462026'
'0,371812500000004','-0,000614338088781'
'0,371833333333338','-0,00095042749308'
'0,371854166666671','0,000359480414772'
'0,371875000000004','0,00183181418106'
'0,371895833333338','0,001773591269739'
'0,371916666666671','0,002360226819292'
'0,371937500000004','0,00290196784772'
'0,371958333333338','0,003058132715523'
'0,371979166666671','0,003189089940861'
'0,372000000000004','0,002753242617473'
'0,372020833333338','0,002513810060918'
'0,372041666666671','0,003294145921245'
'0,372062500000004','0,002967441920191'
'0,372083333333338','0,002679527271539'
'0,372104166666671','0,002672602189705'
'0,372125000000004','0,002553880680352'
'0,372145833333338','0,003293346613646'
'0,372166666666671','0,003473779419437'
'0,372187500000004','0,003120094304904'
'0,372208333333338','0,003311898326501'
'0,372229166666671','0,003514050506055'
'0,372250000000004','0,00361766340211'
'0,372270833333338','0,004491896368563'
'0,372291666666671','0,004604927729815'
'0,372312500000004','0,005016723647714'
'0,372333333333338','0,005304493010044'
'0,372354166666671','0,005321954376996'
'0,372375000000004','0,005635378416628'
'0,372395833333338','0,006206135265529'
'0,372416666666671','0,006485913880169'
'0,372437500000004','0,006735603325069'
'0,372458333333338','0,006453406997025'
'0,372479166666671','0,005962978117168'
'0,372500000000004','0,005995886866003'
'0,372520833333338','0,005787975620478'
'0,372541666666671','0,005334817338735'
'0,372562500000004','0,004237244371325'
'0,372583333333338','0,003685409203172'
'0,372604166666671','0,003415937069803'
'0,372625000000004','0,00219437549822'
'0,372645833333338','0,001131661236286'
'0,372666666666671','0,000459700706415'
'0,372687500000004','-0,000306550733512'
'0,372708333333338','-0,000688357511535'
'0,372729166666671','-0,001551403081976'
'0,372750000000004','-0,002552854595706'
'0,372770833333338','-0,002851192373782'
'0,372791666666671','-0,002468531019986'
'0,372812500000004','-0,003212518058717'
'0,372833333333338','-0,004265507683158'
'0,372854166666671','-0,004707856569439'
'0,372875000000004','-0,004232812207192'
'0,372895833333338','-0,004139143507928'
'0,372916666666671','-0,004275310784578'
'0,372937500000004','-0,00438553839922'
'0,372958333333338','-0,004767749458551'
'0,372979166666671','-0,004498764872551'
'0,373000000000004','-0,004846246447414'
'0,373020833333338','-0,004235781729221'
'0,373041666666671','-0,00379915186204'
'0,373062500000004','-0,004155104979873'
'0,373083333333338','-0,003959801513702'
'0,373104166666671','-0,003904971526936'
'0,373125000000004','-0,004582026042044'
'0,373145833333338','-0,004687534179538'
'0,373166666666671','-0,003931764978915'
'0,373187500000004','-0,004371909890324'
'0,373208333333338','-0,004825619980693'
'0,373229166666671','-0,004561441019177'
'0,373250000000004','-0,005247731227428'
'0,373270833333338','-0,005224305205047'
'0,373291666666671','-0,005298919044435'
'0,373312500000004','-0,005401473958045'
'0,373333333333338','-0,005264695268124'
'0,373354166666671','-0,005128964781761'
'0,373375000000004','-0,005134211853147'
'0,373395833333338','-0,004861301276833'
'0,373416666666671','-0,004846981726587'
'0,373437500000004','-0,005084187723696'
'0,373458333333338','-0,004197035450488'
'0,373479166666671','-0,003784248605371'
'0,373500000000004','-0,003768138587475'
'0,373520833333338','-0,003301036311314'
'0,373541666666671','-0,001665167976171'
'0,373562500000004','-0,001267315470614'
'0,373583333333338','-0,001059078145772'
'0,373604166666671','0,000351351452991'
'0,373625000000004','0,001371127553284'
'0,373645833333338','0,001398772234097'
'0,373666666666671','0,002355003962293'
'0,373687500000004','0,003909141290933'
'0,373708333333338','0,003806652966887'
'0,373729166666671','0,003680458990857'
'0,373750000000004','0,004479540046304'
'0,373770833333338','0,004656457342207'
'0,373791666666671','0,0044986307621'
'0,373812500000004','0,004927038215101'
'0,373833333333338','0,004969517234713'
'0,373854166666671','0,004864241462201'
'0,373875000000004','0,004768527578563'
'0,373895833333338','0,005350643768907'
'0,373916666666671','0,005053440108895'
'0,373937500000004','0,004687557928264'
'0,373958333333338','0,005003340542316'
'0,373979166666671','0,005081090144813'
'0,374000000000004','0,005945656448603'
'0,374020833333338','0,005915073212236'
'0,374041666666671','0,005573098547757'
'0,374062500000004','0,005953593645245'
'0,374083333333338','0,005484331864864'
'0,374104166666671','0,00542555609718'
'0,374125000000004','0,006057078484446'
'0,374145833333338','0,006047337315977'
'0,374166666666671','0,00600318890065'
'0,374187500000004','0,006570858880878'
'0,374208333333338','0,006587408017367'
'0,374229166666671','0,00616850797087'
'0,374250000000004','0,006498801987618'
'0,374270833333338','0,006390312686563'
'0,374291666666671','0,006583149544895'
'0,374312500000004','0,006367646157742'
'0,374333333333338','0,005983101204038'
'0,374354166666671','0,005868369247764'
'0,374375000000004','0,005113097373396'
'0,374395833333338','0,004262172151357'
'0,374416666666671','0,003745769150555'
'0,374437500000004','0,003432497382164'
'0,374458333333338','0,002547919517383'
'0,374479166666671','0,001999828498811'
'0,374500000000004','0,000635747564957'
'0,374520833333338','0,000278012710623'
'0,374541666666671','-0,000257376173977'
'0,374562500000004','-0,001323575270362'
'0,374583333333338','-0,001498674508184'
'0,374604166666671','-0,00293221976608'
'0,374625000000004','-0,00381952454336'
'0,374645833333338','-0,004124966915697'
'0,374666666666671','-0,004740302916616'
'0,374687500000004','-0,005839435849339'
'0,374708333333338','-0,006123916245997'
'0,374729166666671','-0,006076180376112'
'0,374750000000004','-0,007099858019501'
'0,374770833333338','-0,007785234600306'
'0,374791666666671','-0,007842839695513'
'0,374812500000004','-0,007654344663024'
'0,374833333333338','-0,007365834433585'
'0,374854166666671','-0,007074723020196'
'0,374875000000004','-0,007064659148455'
'0,374895833333338','-0,00742498645559'
'0,374916666666671','-0,008091928437352'
'0,374937500000004','-0,007793328724802'
'0,374958333333338','-0,007791138254106'
'0,374979166666671','-0,008291453123093'
'0,375000000000004','-0,008068854920566'
'0,375020833333338','-0,00776714226231'
'0,375041666666671','-0,008745862171054'
'0,375062500000005','-0,009851423092186'
'0,375083333333338','-0,009240206331015'
'0,375104166666671','-0,009050833061337'
'0,375125000000004','-0,009064922109246'
'0,375145833333338','-0,008597617968917'
'0,375166666666671','-0,009157365188003'
'0,375187500000004','-0,009446203708649'
'0,375208333333338','-0,008484089747071'
'0,375229166666671','-0,008475948125124'
'0,375250000000004','-0,00834524538368'
'0,375270833333338','-0,007632043212652'
'0,375291666666671','-0,00772195123136'
'0,375312500000004','-0,007051984313875'
'0,375333333333338','-0,005887552164495'
'0,375354166666671','-0,005845382343978'
'0,375375000000004','-0,004803090821952'
'0,375395833333338','-0,003241026774049'
'0,375416666666671','-0,002397562144324'
'0,375437500000005','-0,001281308010221'
'0,375458333333338','-0,00019446387887'
'0,375479166666671','0,000523674767464'
'0,375500000000004','0,001135129481554'
'0,375520833333338','0,00235101301223'
'0,375541666666671','0,003670653793961'
'0,375562500000004','0,003869594540447'
'0,375583333333338','0,004751996602863'
'0,375604166666671','0,005456428974867'
'0,375625000000005','0,005255528260022'
'0,375645833333338','0,00611585425213'
'0,375666666666671','0,006552518345416'
'0,375687500000004','0,0067930361256'
'0,375708333333338','0,007208905182779'
'0,375729166666671','0,007704916410148'
'0,375750000000005','0,007448527030647'
'0,375770833333338','0,00778160430491'
'0,375791666666671','0,008538883179426'
'0,375812500000005','0,008692442439497'
'0,375833333333338','0,009062556549907'
'0,375854166666671','0,010063169524074'
'0,375875000000004','0,010557890869677'
'0,375895833333338','0,010876602493227'
'0,375916666666671','0,0114939911291'
'0,375937500000005','0,012220319360495'
'0,375958333333338','0,01219817250967'
'0,375979166666671','0,012249013409019'
'0,376000000000004','0,013366542756558'
'0,376020833333338','0,01332984957844'
'0,376041666666671','0,013404030352831'
'0,376062500000005','0,014004056341946'
'0,376083333333338','0,014147314243019'
'0,376104166666671','0,01353822555393'
'0,376125000000005','0,014259703457356'
'0,376145833333338','0,013949011452496'
'0,376166666666671','0,013442285358906'
'0,376187500000005','0,013702071271837'
'0,376208333333338','0,013188117183745'
'0,376229166666671','0,012144071981311'
'0,376250000000004','0,01250820606947'
'0,376270833333338','0,012107849121094'
'0,376291666666671','0,010096453130245'
'0,376312500000005','0,010357465595007'
'0,376333333333338','0,009465036913753'
'0,376354166666671','0,007382652256638'
'0,376375000000005','0,006676469463855'
'0,376395833333338','0,00654719537124'
'0,376416666666671','0,004436209332198'
'0,376437500000005','0,003634754102677'
'0,376458333333338','0,003620983567089'
'0,376479166666671','0,00220676092431'
'0,376500000000005','0,001316090114415'
'0,376520833333338','0,001468948205002'
'0,376541666666671','0,000901676830836'
'0,376562500000005','-0,000386014638934'
'0,376583333333338','-0,00088425638387'
'0,376604166666671','-0,001559569500387'
'0,376625000000005','-0,00148477172479'
'0,376645833333338','-0,001407245639712'
'0,376666666666671','-0,002319593913853'
'0,376687500000005','-0,003210471011698'
'0,376708333333338','-0,0027563595213'
'0,376729166666671','-0,003219964448363'
'0,376750000000005','-0,004336706362665'
'0,376770833333338','-0,003478769445792'
'0,376791666666671','-0,004179293289781'
'0,376812500000005','-0,005730983801186'
'0,376833333333338','-0,006068975199014'
'0,376854166666671','-0,007254429161549'
'0,376875000000005','-0,007941311225295'
'0,376895833333338','-0,008391545154154'
'0,376916666666671','-0,009398343972862'
'0,376937500000005','-0,010472223162651'
'0,376958333333338','-0,011581536382437'
'0,376979166666671','-0,01222481392324'
'0,377000000000005','-0,012673018500209'
'0,377020833333338','-0,01244761236012'
'0,377041666666671','-0,013102910481393'
'0,377062500000005','-0,013275068253279'
'0,377083333333338','-0,012956198304892'
'0,377104166666671','-0,013585023581982'
'0,377125000000005','-0,013190240599215'
'0,377145833333338','-0,012757021002472'
'0,377166666666671','-0,013259223662317'
'0,377187500000005','-0,013105913065374'
'0,377208333333338','-0,012461899779737'
'0,377229166666671','-0,012463698163629'
'0,377250000000005','-0,011536119505763'
'0,377270833333338','-0,010363549925387'
'0,377291666666671','-0,009899653494358'
'0,377312500000005','-0,00914738420397'
'0,377333333333338','-0,008747545070946'
'0,377354166666671','-0,008233701810241'
'0,377375000000005','-0,007357222028077'
'0,377395833333338','-0,006304974202067'
'0,377416666666671','-0,00512935873121'
'0,377437500000005','-0,004853119608015'
'0,377458333333338','-0,004238188732415'
'0,377479166666671','-0,00346614792943'
'0,377500000000005','-0,002780872397125'
'0,377520833333338','-0,002879738574848'
'0,377541666666671','-0,00240532355383'
'0,377562500000005','-0,00123721989803'
'0,377583333333338','-0,000854747719131'
'0,377604166666671','-0,001000053947791'
'0,377625000000005','-8,9661218225956E-05'
'0,377645833333338','0,000715923495591'
'0,377666666666671','0,000670949928463'
'0,377687500000005','0,001803827704862'
'0,377708333333338','0,002211433835328'
'0,377729166666671','0,002175849862397'
'0,377750000000005','0,002840216737241'
'0,377770833333338','0,00384830404073'
'0,377791666666671','0,003770380979404'
'0,377812500000005','0,004925437737256'
'0,377833333333338','0,005683213938028'
'0,377854166666671','0,005917243659496'
'0,377875000000005','0,007209971081465'
'0,377895833333338','0,007916170172393'
'0,377916666666671','0,008093250915408'
'0,377937500000005','0,009644597768784'
'0,377958333333338','0,010736878961325'
'0,377979166666671','0,010328439064324'
'0,378000000000005','0,011769332922995'
'0,378020833333338','0,012191478163004'
'0,378041666666671','0,011640457436442'
'0,378062500000005','0,012300007045269'
'0,378083333333338','0,012094913050532'
'0,378104166666671','0,010843110270798'
'0,378125000000005','0,011685081757605'
'0,378145833333338','0,011487266980112'
'0,378166666666671','0,009629174135625'
'0,378187500000005','0,009182807989419'
'0,378208333333338','0,009275573305786'
'0,378229166666671','0,008479448035359'
'0,378250000000005','0,007694383151829'
'0,378270833333338','0,007394250947982'
'0,378291666666671','0,007544886320829'
'0,378312500000005','0,007292715832591'
'0,378333333333338','0,006485502235591'
'0,378354166666671','0,006293628364801'
'0,378375000000005','0,005697319749743'
'0,378395833333338','0,005212634801865'
'0,378416666666671','0,005599058698863'
'0,378437500000005','0,005166744813323'
'0,378458333333338','0,004455934278667'
'0,378479166666671','0,004836099687964'
'0,378500000000005','0,003822896629572'
'0,378520833333338','0,002640495775267'
'0,378541666666671','0,003027412109077'
'0,378562500000005','0,00290112872608'
'0,378583333333338','0,001942159840837'
'0,378604166666671','0,001957179047167'
'0,378625000000005','0,000955534633249'
'0,378645833333338','-4,31821681559086E-05'
'0,378666666666671','4,4618733227253E-05'
'0,378687500000005','-0,000477031397168'
'0,378708333333338','-0,001355987857096'
'0,378729166666671','-0,002037509577349'
'0,378750000000005','-0,003368709469214'
'0,378770833333338','-0,004905752371997'
'0,378791666666671','-0,00562053360045'
'0,378812500000005','-0,006530615501106'
'0,378833333333338','-0,007205379195511'
'0,378854166666671','-0,008278912864625'
'0,378875000000005','-0,008521443232894'
'0,378895833333338','-0,008888426236808'
'0,378916666666671','-0,009760279208422'
'0,378937500000005','-0,010473052039743'
'0,378958333333338','-0,010458555072546'
'0,378979166666671','-0,01000954490155'
'0,379000000000005','-0,010216727852821'
'0,379020833333338','-0,009880561381578'
'0,379041666666671','-0,010172469541431'
'0,379062500000005','-0,010850390419364'
'0,379083333333338','-0,010585243813694'
'0,379104166666671','-0,009712606668472'
'0,379125000000005','-0,009551211260259'
'0,379145833333338','-0,010000205598772'
'0,379166666666671','-0,009076699614525'
'0,379187500000005','-0,009238737635314'
'0,379208333333338','-0,009421242401004'
'0,379229166666671','-0,008540729992092'
'0,379250000000005','-0,008607022464275'
'0,379270833333338','-0,00774326780811'
'0,379291666666671','-0,007373286876827'
'0,379312500000005','-0,007580882869661'
'0,379333333333338','-0,007631284650415'
'0,379354166666671','-0,007643545046449'
'0,379375000000005','-0,007467517629266'
'0,379395833333338','-0,007111624348909'
'0,379416666666671','-0,007095360197127'
'0,379437500000005','-0,007268632296473'
'0,379458333333338','-0,00640507414937'
'0,379479166666671','-0,005136914085597'
'0,379500000000005','-0,005269661080092'
'0,379520833333338','-0,005773448385298'
'0,379541666666671','-0,00490729464218'
'0,379562500000005','-0,004428020678461'
'0,379583333333338','-0,004322739318013'
'0,379604166666671','-0,003178010927513'
'0,379625000000005','-0,002750949934125'
'0,379645833333338','-0,002854005200788'
'0,379666666666671','-0,001870689215139'
'0,379687500000005','-0,000665223866235'
'0,379708333333338','-8,31632642075419E-05'
'0,379729166666671','0,000272813136689'
'0,379750000000005','0,001616752124392'
'0,379770833333338','0,002445263089612'
'0,379791666666671','0,00264395470731'
'0,379812500000005','0,002938430057839'
'0,379833333333338','0,004306281916797'
'0,379854166666671','0,005118255503476'
'0,379875000000005','0,004626189358532'
'0,379895833333338','0,005549563560635'
'0,379916666666671','0,005424902308732'
'0,379937500000005','0,00481806974858'
'0,379958333333338','0,005345324985683'
'0,379979166666671','0,004988584667444'
'0,380000000000005','0,004466086160392'
'0,380020833333338','0,004514659289271'
'0,380041666666671','0,005015114787966'
'0,380062500000005','0,004911207128316'
'0,380083333333338','0,004408125765622'
'0,380104166666671','0,003860854078084'
'0,380125000000005','0,004636347293854'
'0,380145833333338','0,004921974614263'
'0,380166666666671','0,00402147276327'
'0,380187500000005','0,004770454950631'
'0,380208333333338','0,004432432353497'
'0,380229166666671','0,003767274320126'
'0,380250000000005','0,003469864139333'
'0,380270833333338','0,003688366152346'
'0,380291666666671','0,003514836309478'
'0,380312500000005','0,002904281485826'
'0,380333333333338','0,003441420849413'
'0,380354166666671','0,003352035535499'
'0,380375000000005','0,003079650457948'
'0,380395833333338','0,003034609137103'
'0,380416666666671','0,003398258239031'
'0,380437500000005','0,00346088106744'
'0,380458333333338','0,003203166881576'
'0,380479166666671','0,003192113945261'
'0,380500000000005','0,002462895819917'
'0,380520833333338','0,001634313724935'
'0,380541666666671','0,00047317679855'
'0,380562500000005','0,000709494459443'
'0,380583333333338','5,78226026846096E-05'
'0,380604166666671','-0,001937012770213'
'0,380625000000005','-0,002156221307814'
'0,380645833333338','-0,002997175091878'
'0,380666666666671','-0,003825497813523'
'0,380687500000005','-0,004423935431987'
'0,380708333333338','-0,004954820498824'
'0,380729166666671','-0,004934114869684'
'0,380750000000005','-0,005583377089351'
'0,380770833333338','-0,005891724489629'
'0,380791666666671','-0,005584353581071'
'0,380812500000005','-0,006247328128666'
'0,380833333333338','-0,006242176983505'
'0,380854166666671','-0,005168181378394'
'0,380875000000005','-0,005614019930363'
'0,380895833333338','-0,006266029085964'
'0,380916666666671','-0,00516475783661'
'0,380937500000005','-0,005195123143494'
'0,380958333333338','-0,005379103124142'
'0,380979166666671','-0,005011469125748'
'0,381000000000005','-0,004375957883894'
'0,381020833333338','-0,003981905058026'
'0,381041666666671','-0,004611779935658'
'0,381062500000005','-0,003371331840754'
'0,381083333333338','-0,0027708071284'
'0,381104166666671','-0,003732331329957'
'0,381125000000005','-0,002675036434084'
'0,381145833333338','-0,002187340985984'
'0,381166666666671','-0,002889607800171'
'0,381187500000005','-0,002784132491797'
'0,381208333333338','-0,002425771439448'
'0,381229166666671','-0,002206494566053'
'0,381250000000005','-0,002914863172919'
'0,381270833333338','-0,002847190480679'
'0,381291666666671','-0,00178311788477'
'0,381312500000005','-0,001919894944876'
'0,381333333333338','-0,002118191681802'
'0,381354166666671','-0,001263358863071'
'0,381375000000005','-0,001320246839896'
'0,381395833333338','-0,001071628415957'
'0,381416666666671','-0,001098621985875'
'0,381437500000005','-0,00091629801318'
'0,381458333333338','-2,24383547902107E-05'
'0,381479166666672','0,000268165953457'
'0,381500000000005','0,001029081176966'
'0,381520833333338','0,001526024425402'
'0,381541666666671','0,001673919847235'
'0,381562500000005','0,002837647451088'
'0,381583333333338','0,004002761095762'
'0,381604166666671','0,004593806806952'
'0,381625000000005','0,005094386637211'
'0,381645833333338','0,0054289130494'
'0,381666666666671','0,006590590346605'
'0,381687500000005','0,007208692375571'
'0,381708333333338','0,007174954283983'
'0,381729166666672','0,007060267496854'
'0,381750000000005','0,007358410395682'
'0,381770833333338','0,007531420327723'
'0,381791666666672','0,007409507408738'
'0,381812500000005','0,007188859395683'
'0,381833333333338','0,006736645940691'
'0,381854166666672','0,006987320724875'
'0,381875000000005','0,006992154754698'
'0,381895833333338','0,006871758960187'
'0,381916666666671','0,006762494333088'
'0,381937500000005','0,006302709691226'
'0,381958333333338','0,005801058840007'
'0,381979166666672','0,006193154957145'
'0,382000000000005','0,006994904950261'
'0,382020833333338','0,005639853421599'
'0,382041666666672','0,005270902533084'
'0,382062500000005','0,00573351373896'
'0,382083333333338','0,004744155332446'
'0,382104166666672','0,004952655173838'
'0,382125000000005','0,005171535536647'
'0,382145833333338','0,004715928807855'
'0,382166666666672','0,004906970541924'
'0,382187500000005','0,004710381384939'
'0,382208333333338','0,004065360873938'
'0,382229166666672','0,004299126099795'
'0,382250000000005','0,004340920597315'
'0,382270833333338','0,003605475183576'
'0,382291666666672','0,003444974776357'
'0,382312500000005','0,003429680597037'
'0,382333333333338','0,002820038236678'
'0,382354166666672','0,00244953436777'
'0,382375000000005','0,001745542162098'
'0,382395833333338','0,001402673544362'
'0,382416666666672','0,000624980777502'
'0,382437500000005','0,000138568459079'
'0,382458333333338','-0,000195857370272'
'0,382479166666672','-0,00088428077288'
'0,382500000000005','-0,001360343303531'
'0,382520833333338','-0,0022964021191'
'0,382541666666672','-0,002628177404404'
'0,382562500000005','-0,00311999162659'
'0,382583333333338','-0,004048671107739'
'0,382604166666672','-0,004878518171608'
'0,382625000000005','-0,004883448127657'
'0,382645833333338','-0,005371103994548'
'0,382666666666671','-0,005860912613571'
'0,382687500000005','-0,006469707004726'
'0,382708333333338','-0,006822854280472'
'0,382729166666672','-0,006464092992246'
'0,382750000000005','-0,006553821731359'
'0,382770833333338','-0,006551339291036'
'0,382791666666672','-0,006195320747793'
'0,382812500000005','-0,006040350534022'
'0,382833333333338','-0,005723238922656'
'0,382854166666672','-0,005670019425452'
'0,382875000000005','-0,005549352616072'
'0,382895833333338','-0,004927550908178'
'0,382916666666672','-0,004594749771059'
'0,382937500000005','-0,004712703172117'
'0,382958333333338','-0,004526741337031'
'0,382979166666672','-0,004430243279785'
'0,383000000000005','-0,004450845532119'
'0,383020833333338','-0,004045511595905'
'0,383041666666672','-0,004638856742531'
'0,383062500000005','-0,004168848041445'
'0,383083333333338','-0,004570938646793'
'0,383104166666672','-0,004710103850812'
'0,383125000000005','-0,003755991812795'
'0,383145833333338','-0,004473704844713'
'0,383166666666672','-0,004412898328155'
'0,383187500000005','-0,003216222394258'
'0,383208333333338','-0,003501627361402'
'0,383229166666672','-0,00348098622635'
'0,383250000000005','-0,002255213912576'
'0,383270833333338','-0,0018065382028'
'0,383291666666672','-0,001121355220675'
'0,383312500000005','4,79421578347683E-06'
'0,383333333333338','0,000708569772542'
'0,383354166666672','0,001863883109763'
'0,383375000000005','0,002691082423553'
'0,383395833333338','0,002947859233245'
'0,383416666666672','0,004731326829642'
'0,383437500000005','0,005681068636477'
'0,383458333333338','0,005941906012595'
'0,383479166666672','0,007196911610663'
'0,383500000000005','0,00774035602808'
'0,383520833333338','0,0080596068874'
'0,383541666666672','0,008556965738535'
'0,383562500000005','0,00922576431185'
'0,383583333333338','0,009964439086616'
'0,383604166666672','0,010400562547147'
'0,383625000000005','0,010836595669389'
'0,383645833333338','0,010774966329336'
'0,383666666666672','0,011313178576529'
'0,383687500000005','0,01169540733099'
'0,383708333333338','0,011686037294567'
'0,383729166666672','0,011589630506933'
'0,383750000000005','0,011928834021092'
'0,383770833333338','0,012313743121922'
'0,383791666666672','0,011846808716655'
'0,383812500000005','0,011296636424959'
'0,383833333333338','0,01143454387784'
'0,383854166666672','0,011665645055473'
'0,383875000000005','0,011454090476036'
'0,383895833333338','0,011516207829118'
'0,383916666666672','0,011456095613539'
'0,383937500000005','0,011317082680762'
'0,383958333333338','0,010834466665983'
'0,383979166666672','0,010674671269953'
'0,384000000000005','0,010254863649607'
'0,384020833333338','0,010243850760162'
'0,384041666666672','0,01002596411854'
'0,384062500000005','0,009850094094872'
'0,384083333333338','0,010163379833102'
'0,384104166666672','0,009405484423041'
'0,384125000000005','0,008595015853643'
'0,384145833333338','0,00863438937813'
'0,384166666666672','0,008886886760592'
'0,384187500000005','0,008374354802072'
'0,384208333333338','0,007311982102692'
'0,384229166666672','0,006326168775558'
'0,384250000000005','0,006622317712754'
'0,384270833333338','0,005149937234819'
'0,384291666666672','0,00345051754266'
'0,384312500000005','0,00345491990447'
'0,384333333333338','0,001310327090323'
'0,384354166666672','-0,000223866198212'
'0,384375000000005','-0,000516083207913'
'0,384395833333338','-0,002039809478447'
'0,384416666666672','-0,003361633978784'
'0,384437500000005','-0,004116234835237'
'0,384458333333338','-0,004835144616663'
'0,384479166666672','-0,005987872835249'
'0,384500000000005','-0,006735559552908'
'0,384520833333338','-0,007479066960514'
'0,384541666666672','-0,007748466916382'
'0,384562500000005','-0,007625502068549'
'0,384583333333338','-0,008588287048042'
'0,384604166666672','-0,008947961032391'
'0,384625000000005','-0,009372984990478'
'0,384645833333338','-0,009907725267112'
'0,384666666666672','-0,009783775545657'
'0,384687500000005','-0,009858063422143'
'0,384708333333338','-0,010079802945256'
'0,384729166666672','-0,009703080169857'
'0,384750000000005','-0,009989365935326'
'0,384770833333338','-0,0108099328354'
'0,384791666666672','-0,010494158603251'
'0,384812500000005','-0,01082550548017'
'0,384833333333338','-0,011003516614437'
'0,384854166666672','-0,011104322969914'
'0,384875000000005','-0,011432063765824'
'0,384895833333338','-0,011392071843147'
'0,384916666666672','-0,01207788195461'
'0,384937500000005','-0,01206601317972'
'0,384958333333338','-0,011684358119965'
'0,384979166666672','-0,012407925911248'
'0,385000000000005','-0,012924583628774'
'0,385020833333338','-0,011898206546903'
'0,385041666666672','-0,012084192596376'
'0,385062500000005','-0,01239307038486'
'0,385083333333338','-0,011089102365077'
'0,385104166666672','-0,01121124252677'
'0,385125000000005','-0,011481285095215'
'0,385145833333338','-0,010545073077083'
'0,385166666666672','-0,009573390707374'
'0,385187500000005','-0,00950516294688'
'0,385208333333338','-0,009325791150332'
'0,385229166666672','-0,007962947711349'
'0,385250000000005','-0,006811141036451'
'0,385270833333338','-0,006511737592518'
